treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
BBLimS,1,6,97,1040,Seller,63.0,85,90.0,1043.0,97.0,Manual,Replaced
BBLimS,1,6,99,1052,Seller,93.0,99,,,,Manual,Expired
BBLimS,1,6,102,1054,Seller,98.0,99,,,,Manual,Expired
BBLimS,1,6,106,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,6,110,1059,Buyer,93.0,60,,,,Manual,Expired
BBLimS,1,6,112,1052,Seller,93.0,98,,,,Manual,Expired
BBLimS,1,6,114,1054,Seller,98.0,98,,,,Manual,Expired
BBLimS,1,6,118,1047,Buyer,123.0,6,,,,Manual,Expired
BBLimS,1,7,4,1059,Buyer,93.0,60,,,,Manual,Expired
BBLimS,1,7,5,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,7,6,1040,Seller,63.0,150,,,,Manual,Expired
BBLimS,1,7,7,1042,Seller,68.0,89,89.0,1045.0,13.0,Manual,Accepted
BBLimS,1,7,8,1054,Seller,98.0,130,,,,Manual,Expired
BBLimS,1,7,9,1044,Seller,73.0,95,,,,Manual,Expired
BBLimS,1,7,11,1046,Seller,78.0,92,,,,Manual,Expired
BBLimS,1,7,12,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,7,13,1045,Buyer,128.0,105,89.0,1042.0,13.0,Manual,Replaced
BBLimS,1,7,14,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,7,14,1052,Seller,93.0,99,,,,Manual,Expired
BBLimS,1,7,18,1059,Buyer,93.0,69,,,,Manual,Expired
BBLimS,1,7,19,1040,Seller,63.0,100,,,,Manual,Expired
BBLimS,1,7,19,1056,Seller,,184,,,,Manual,Replaced
BBLimS,1,7,21,1056,Seller,,177,,,,Manual,Expired
BBLimS,1,7,23,1054,Seller,98.0,115,,,,Manual,Expired
BBLimS,1,7,25,1055,Buyer,103.0,75,75.0,1058.0,33.0,Manual,Accepted
BBLimS,1,7,29,1044,Seller,73.0,93,93.0,1049.0,29.0,Manual,Accepted
BBLimS,1,7,29,1049,Buyer,118.0,100,93.0,1044.0,29.0,Manual,Replaced
BBLimS,1,7,29,1052,Seller,93.0,110,,,,Manual,Expired
BBLimS,1,7,30,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,7,33,1058,Seller,,7,75.0,1055.0,33.0,Manual,Replaced
BBLimS,1,7,34,1051,Buyer,113.0,90,,,,Manual,Expired
BBLimS,1,7,35,1040,Seller,63.0,95,,,,Manual,Expired
BBLimS,1,7,37,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,7,38,1054,Seller,98.0,110,,,,Manual,Expired
BBLimS,1,7,39,1059,Buyer,93.0,72,,,,Manual,Replaced
BBLimS,1,7,40,1056,Seller,,144,,,,Manual,Replaced
BBLimS,1,7,40,1047,Buyer,123.0,20,,,,Manual,Expired
BBLimS,1,7,43,1059,Buyer,93.0,75,,,,Manual,Replaced
BBLimS,1,7,46,1056,Seller,,132,,,,Manual,Replaced
BBLimS,1,7,46,1046,Seller,78.0,90,,,,Manual,Expired
BBLimS,1,7,46,1040,Seller,63.0,90,90.0,1051.0,55.0,Manual,Accepted
BBLimS,1,7,48,1059,Buyer,93.0,80,,,,Manual,Replaced
BBLimS,1,7,52,1056,Seller,,122,,,,Manual,Replaced
BBLimS,1,7,53,1059,Buyer,93.0,83,,,,Manual,Replaced
BBLimS,1,7,54,1047,Buyer,123.0,19,,,,Manual,Expired
BBLimS,1,7,54,1054,Seller,98.0,104,,,,Manual,Expired
BBLimS,1,7,55,1051,Buyer,113.0,100,90.0,1040.0,55.0,Manual,Replaced
BBLimS,1,7,55,1059,Buyer,93.0,85,,,,Manual,Expired
BBLimS,1,7,59,1056,Seller,,108,,,,Manual,Expired
BBLimS,1,7,62,1052,Seller,93.0,97,,,,Manual,Expired
BBLimS,1,7,64,1043,Buyer,133.0,85,,,,Manual,Replaced
BBLimS,1,7,69,1047,Buyer,123.0,19,,,,Manual,Expired
BBLimS,1,7,70,1054,Seller,98.0,102,,,,Manual,Expired
BBLimS,1,7,70,1056,Seller,,103,,,,Manual,Expired
BBLimS,1,7,73,1043,Buyer,133.0,86,,,,Manual,Replaced
BBLimS,1,7,75,1046,Seller,78.0,93,,,,Manual,Expired
BBLimS,1,7,75,1052,Seller,93.0,98,,,,Manual,Expired
BBLimS,1,7,78,1043,Buyer,133.0,87,,,,Manual,Replaced
BBLimS,1,7,82,1059,Buyer,93.0,80,,,,Manual,Expired
BBLimS,1,7,82,1056,Seller,,99,,,,Manual,Expired
BBLimS,1,7,84,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,7,85,1054,Seller,98.0,101,,,,Manual,Expired
BBLimS,1,7,86,1052,Seller,93.0,95,,,,Manual,Expired
BBLimS,1,7,86,1043,Buyer,133.0,88,,,,Manual,Replaced
BBLimS,1,7,90,1043,Buyer,133.0,90,90.0,1056.0,95.0,Manual,Accepted
BBLimS,1,7,95,1056,Seller,,82,90.0,1043.0,95.0,Manual,Replaced
BBLimS,1,7,96,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,7,98,1052,Seller,93.0,95,,,,Manual,Replaced
BBLimS,1,7,101,1054,Seller,98.0,100,,,,Manual,Replaced
BBLimS,1,7,106,1054,Seller,98.0,99,,,,Manual,Replaced
BBLimS,1,7,106,1046,Seller,78.0,89,,,,Manual,Expired
BBLimS,1,7,107,1052,Seller,93.0,95,,,,Manual,Replaced
BBLimS,1,7,108,1054,Seller,98.0,98,,,,Manual,Expired
BBLimS,1,7,108,1047,Buyer,123.0,40,,,,Manual,Expired
BBLimS,1,7,114,1052,Seller,93.0,95,,,,Manual,Expired
BBLimS,1,7,120,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,8,5,1049,Buyer,118.0,70,,,,Manual,Expired
BBLimS,1,8,5,1046,Seller,78.0,93,,,,Manual,Expired
BBLimS,1,8,6,1054,Seller,98.0,110,,,,Manual,Expired
BBLimS,1,8,7,1056,Seller,,194,,,,Manual,Expired
BBLimS,1,8,7,1055,Buyer,103.0,65,,,,Manual,Replaced
BBLimS,1,8,8,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,9,1042,Seller,68.0,92,,,,Manual,Expired
BBLimS,1,8,9,1043,Buyer,133.0,85,85.0,1058.0,17.0,Manual,Accepted
BBLimS,1,8,10,1040,Seller,63.0,150,,,,Manual,Expired
BBLimS,1,8,11,1052,Seller,93.0,94,,,,Manual,Expired
BBLimS,1,8,15,1055,Buyer,103.0,70,,,,Manual,Replaced
BBLimS,1,8,17,1058,Seller,,32,85.0,1043.0,17.0,Manual,Replaced
BBLimS,1,8,18,1059,Buyer,93.0,80,,,,Manual,Expired
BBLimS,1,8,20,1046,Seller,78.0,95,95.0,1045.0,21.0,Manual,Accepted
BBLimS,1,8,21,1045,Buyer,128.0,101,95.0,1046.0,21.0,Manual,Replaced
BBLimS,1,8,21,1054,Seller,98.0,105,,,,Manual,Expired
BBLimS,1,8,22,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,24,1040,Seller,63.0,120,,,,Manual,Expired
BBLimS,1,8,24,1055,Buyer,103.0,75,,,,Manual,Expired
BBLimS,1,8,25,1056,Seller,,155,,,,Manual,Expired
BBLimS,1,8,26,1042,Seller,68.0,90,,,,Manual,Expired
BBLimS,1,8,32,1044,Seller,73.0,93,,,,Manual,Expired
BBLimS,1,8,34,1055,Buyer,103.0,80,,,,Manual,Expired
BBLimS,1,8,34,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,35,1059,Buyer,93.0,83,,,,Manual,Expired
BBLimS,1,8,36,1040,Seller,63.0,100,,,,Manual,Expired
BBLimS,1,8,37,1056,Seller,,121,,,,Manual,Expired
BBLimS,1,8,39,1054,Seller,98.0,102,,,,Manual,Expired
BBLimS,1,8,40,1042,Seller,68.0,87,87.0,1051.0,45.0,Manual,Accepted
BBLimS,1,8,45,1051,Buyer,113.0,90,87.0,1042.0,45.0,Manual,Replaced
BBLimS,1,8,46,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,47,1055,Buyer,103.0,80,,,,Manual,Replaced
BBLimS,1,8,49,1059,Buyer,93.0,84,,,,Manual,Expired
BBLimS,1,8,49,1044,Seller,73.0,92,,,,Manual,Expired
BBLimS,1,8,51,1056,Seller,,99,,,,Manual,Expired
BBLimS,1,8,51,1040,Seller,63.0,95,,,,Manual,Expired
BBLimS,1,8,53,1052,Seller,93.0,99,,,,Manual,Expired
BBLimS,1,8,57,1055,Buyer,103.0,85,85.0,1056.0,63.0,Manual,Accepted
BBLimS,1,8,57,1047,Buyer,123.0,30,,,,Manual,Expired
BBLimS,1,8,63,1056,Seller,,82,85.0,1055.0,63.0,Manual,Replaced
BBLimS,1,8,63,1054,Seller,98.0,101,,,,Manual,Expired
BBLimS,1,8,63,1040,Seller,63.0,90,,,,Manual,Expired
BBLimS,1,8,66,1059,Buyer,93.0,87,,,,Manual,Expired
BBLimS,1,8,66,1044,Seller,73.0,99,,,,Manual,Expired
BBLimS,1,8,69,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,73,1049,Buyer,118.0,30,,,,Manual,Expired
BBLimS,1,8,74,1040,Seller,63.0,90,,,,Manual,Expired
BBLimS,1,8,81,1054,Seller,98.0,100,,,,Manual,Expired
BBLimS,1,8,81,1047,Buyer,123.0,20,,,,Manual,Expired
BBLimS,1,8,81,1059,Buyer,93.0,85,85.0,1040.0,86.0,Manual,Accepted
BBLimS,1,8,82,1044,Seller,73.0,99,,,,Manual,Expired
BBLimS,1,8,86,1040,Seller,63.0,85,85.0,1059.0,86.0,Manual,Replaced
BBLimS,1,8,90,1049,Buyer,118.0,20,,,,Manual,Expired
BBLimS,1,8,93,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,93,1052,Seller,93.0,100,,,,Manual,Replaced
BBLimS,1,8,96,1044,Seller,73.0,99,,,,Manual,Replaced
BBLimS,1,8,97,1054,Seller,98.0,99,,,,Manual,Expired
BBLimS,1,8,101,1044,Seller,73.0,93,,,,Manual,Expired
BBLimS,1,8,101,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,8,102,1052,Seller,93.0,101,,,,Manual,Replaced
BBLimS,1,8,104,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,8,105,1052,Seller,93.0,102,,,,Manual,Replaced
BBLimS,1,8,108,1052,Seller,93.0,103,,,,Manual,Replaced
BBLimS,1,8,108,1054,Seller,98.0,99,,,,Manual,Expired
BBLimS,1,8,112,1044,Seller,73.0,92,,,,Manual,Replaced
BBLimS,1,8,114,1052,Seller,93.0,104,,,,Manual,Replaced
BBLimS,1,8,116,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,8,117,1047,Buyer,123.0,13,,,,Manual,Expired
BBLimS,1,8,118,1044,Seller,73.0,91,,,,Manual,Expired
BBLimS,1,8,118,1052,Seller,93.0,99,,,,Manual,Expired
BBLimS,1,9,3,1056,Seller,,144,,,,Manual,Expired
BBLimS,1,9,3,1055,Buyer,103.0,80,,,,Manual,Expired
BBLimS,1,9,4,1042,Seller,68.0,90,90.0,1045.0,4.0,Manual,Accepted
BBLimS,1,9,4,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,9,4,1045,Buyer,128.0,102,90.0,1042.0,4.0,Manual,Replaced
BBLimS,1,9,5,1040,Seller,63.0,150,,,,Manual,Expired
BBLimS,1,9,5,1043,Buyer,133.0,85,85.0,1058.0,9.0,Manual,Accepted
BBLimS,1,9,6,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,9,7,1059,Buyer,93.0,28,,,,Manual,Expired
BBLimS,1,9,9,1058,Seller,,62,85.0,1043.0,9.0,Manual,Replaced
BBLimS,1,9,11,1054,Seller,98.0,111,,,,Manual,Expired
BBLimS,1,9,13,1055,Buyer,103.0,85,,,,Manual,Replaced
BBLimS,1,9,16,1052,Seller,93.0,98,,,,Manual,Expired
BBLimS,1,9,16,1056,Seller,,121,,,,Manual,Expired
BBLimS,1,9,19,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,9,20,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,9,21,1040,Seller,63.0,100,,,,Manual,Expired
BBLimS,1,9,21,1055,Buyer,103.0,85,,,,Manual,Expired
BBLimS,1,9,21,1044,Seller,73.0,93,,,,Manual,Expired
BBLimS,1,9,22,1059,Buyer,93.0,40,,,,Manual,Expired
BBLimS,1,9,23,1054,Seller,98.0,109,,,,Manual,Expired
BBLimS,1,9,31,1046,Seller,78.0,95,,,,Manual,Expired
BBLimS,1,9,32,1052,Seller,93.0,97,,,,Manual,Expired
BBLimS,1,9,33,1055,Buyer,103.0,87,,,,Manual,Expired
BBLimS,1,9,33,1056,Seller,,93,,,,Manual,Expired
BBLimS,1,9,33,1059,Buyer,93.0,45,,,,Manual,Expired
BBLimS,1,9,35,1047,Buyer,123.0,40,,,,Manual,Expired
BBLimS,1,9,35,1051,Buyer,113.0,90,90.0,1044.0,42.0,Manual,Accepted
BBLimS,1,9,35,1040,Seller,63.0,95,,,,Manual,Expired
BBLimS,1,9,42,1044,Seller,73.0,90,90.0,1051.0,42.0,Manual,Replaced
BBLimS,1,9,44,1054,Seller,98.0,105,,,,Manual,Expired
BBLimS,1,9,45,1055,Buyer,103.0,90,90.0,1056.0,47.0,Manual,Accepted
BBLimS,1,9,46,1059,Buyer,93.0,45,,,,Manual,Expired
BBLimS,1,9,47,1056,Seller,,82,90.0,1055.0,47.0,Manual,Replaced
BBLimS,1,9,47,1047,Buyer,123.0,30,,,,Manual,Expired
BBLimS,1,9,48,1040,Seller,63.0,90,,,,Manual,Expired
BBLimS,1,9,55,1052,Seller,93.0,98,,,,Manual,Expired
BBLimS,1,9,59,1059,Buyer,93.0,40,,,,Manual,Expired
BBLimS,1,9,60,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,9,61,1054,Seller,98.0,103,,,,Manual,Expired
BBLimS,1,9,66,1040,Seller,63.0,85,,,,Manual,Expired
BBLimS,1,9,70,1059,Buyer,93.0,35,,,,Manual,Expired
BBLimS,1,9,71,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,9,73,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,9,74,1054,Seller,98.0,101,,,,Manual,Expired
BBLimS,1,9,79,1040,Seller,63.0,85,,,,Manual,Expired
BBLimS,1,9,80,1046,Seller,78.0,94,,,,Manual,Expired
BBLimS,1,9,83,1052,Seller,93.0,99,,,,Manual,Expired
BBLimS,1,9,83,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,9,85,1059,Buyer,93.0,47,,,,Manual,Expired
BBLimS,1,9,90,1040,Seller,63.0,80,,,,Manual,Expired
BBLimS,1,9,93,1054,Seller,98.0,102,,,,Manual,Expired
BBLimS,1,9,95,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,9,98,1059,Buyer,93.0,50,,,,Manual,Expired
BBLimS,1,9,100,1052,Seller,93.0,94,,,,Manual,Expired
BBLimS,1,9,104,1049,Buyer,118.0,50,,,,Manual,Expired
BBLimS,1,9,104,1040,Seller,63.0,75,,,,Manual,Expired
BBLimS,1,9,107,1047,Buyer,123.0,5,,,,Manual,Expired
BBLimS,1,9,108,1054,Seller,98.0,100,,,,Manual,Expired
BBLimS,1,9,109,1059,Buyer,93.0,50,,,,Manual,Expired
BBLimS,1,9,111,1052,Seller,93.0,94,,,,Manual,Expired
BBLimS,1,9,115,1046,Seller,78.0,80,,,,Manual,Expired
BBLimS,1,9,115,1040,Seller,63.0,70,70.0,1049.0,115.0,Manual,Accepted
BBLimS,1,9,115,1049,Buyer,118.0,100,70.0,1040.0,115.0,Manual,Replaced
BBLimS,1,9,118,1047,Buyer,123.0,3,,,,Manual,Expired
BBLimS,1,10,3,1055,Buyer,103.0,85,,,,Manual,Expired
BBLimS,1,10,4,1056,Seller,,154,,,,Manual,Expired
BBLimS,1,10,4,1042,Seller,68.0,92,92.0,1045.0,5.0,Manual,Accepted
BBLimS,1,10,5,1045,Buyer,128.0,100,92.0,1042.0,5.0,Manual,Replaced
BBLimS,1,10,6,1040,Seller,63.0,100,,,,Manual,Expired
BBLimS,1,10,6,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,10,7,1049,Buyer,118.0,70,,,,Manual,Expired
BBLimS,1,10,8,1044,Seller,73.0,95,,,,Manual,Expired
BBLimS,1,10,8,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,10,1059,Buyer,93.0,70,,,,Manual,Expired
BBLimS,1,10,12,1046,Seller,78.0,95,,,,Manual,Expired
BBLimS,1,10,13,1052,Seller,93.0,170,,,,Manual,Expired
BBLimS,1,10,15,1056,Seller,,132,,,,Manual,Expired
BBLimS,1,10,16,1055,Buyer,103.0,90,,,,Manual,Expired
BBLimS,1,10,18,1054,Seller,98.0,102,,,,Manual,Expired
BBLimS,1,10,19,1040,Seller,63.0,95,,,,Manual,Expired
BBLimS,1,10,21,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,10,22,1059,Buyer,93.0,75,,,,Manual,Expired
BBLimS,1,10,26,1044,Seller,73.0,93,93.0,1049.0,26.0,Manual,Accepted
BBLimS,1,10,26,1049,Buyer,118.0,100,93.0,1044.0,26.0,Manual,Replaced
BBLimS,1,10,27,1055,Buyer,103.0,90,90.0,1040.0,31.0,Manual,Accepted
BBLimS,1,10,27,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,28,1056,Seller,,111,,,,Manual,Expired
BBLimS,1,10,29,1051,Buyer,113.0,90,,,,Manual,Expired
BBLimS,1,10,31,1040,Seller,63.0,90,90.0,1055.0,31.0,Manual,Replaced
BBLimS,1,10,32,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,10,33,1059,Buyer,93.0,78,,,,Manual,Expired
BBLimS,1,10,41,1054,Seller,98.0,101,,,,Manual,Expired
BBLimS,1,10,42,1058,Seller,,143,,,,Manual,Replaced
BBLimS,1,10,44,1043,Buyer,133.0,85,,,,Manual,Expired
BBLimS,1,10,44,1059,Buyer,93.0,80,,,,Manual,Expired
BBLimS,1,10,47,1052,Seller,93.0,150,,,,Manual,Expired
BBLimS,1,10,48,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,49,1046,Seller,78.0,90,90.0,1051.0,58.0,Manual,Accepted
BBLimS,1,10,49,1056,Seller,,91,,,,Manual,Expired
BBLimS,1,10,51,1058,Seller,,121,,,,Manual,Expired
BBLimS,1,10,55,1043,Buyer,133.0,85,85.0,1056.0,61.0,Manual,Accepted
BBLimS,1,10,55,1059,Buyer,93.0,81,,,,Manual,Expired
BBLimS,1,10,58,1051,Buyer,113.0,100,90.0,1046.0,58.0,Manual,Replaced
BBLimS,1,10,61,1056,Seller,,82,85.0,1043.0,61.0,Manual,Replaced
BBLimS,1,10,62,1058,Seller,,200,,,,Manual,Replaced
BBLimS,1,10,62,1052,Seller,93.0,136,,,,Manual,Expired
BBLimS,1,10,69,1058,Seller,,82,,,,Manual,Replaced
BBLimS,1,10,70,1059,Buyer,93.0,80,80.0,1058.0,76.0,Manual,Accepted
BBLimS,1,10,76,1058,Seller,,53,80.0,1059.0,76.0,Manual,Replaced
BBLimS,1,10,77,1054,Seller,98.0,99,,,,Manual,Expired
BBLimS,1,10,81,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,87,1052,Seller,93.0,126,,,,Manual,Expired
BBLimS,1,10,92,1047,Buyer,123.0,40,,,,Manual,Expired
BBLimS,1,10,97,1054,Seller,98.0,98,,,,Manual,Expired
BBLimS,1,10,104,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,115,1047,Buyer,123.0,10,,,,Manual,Expired
BBLimS,1,10,116,1052,Seller,93.0,98,,,,Manual,Expired
BBLimS,2,1,4,1070,Seller,88.0,93,,,,Manual,Replaced
BBLimS,2,1,5,1078,Seller,,25,25.0,1065.0,7.0,Manual,Accepted
BBLimS,2,1,5,1064,Seller,73.0,95,95.0,1071.0,14.0,Manual,Accepted
BBLimS,2,1,7,1065,Buyer,128.0,55,25.0,1078.0,7.0,Manual,Replaced
BBLimS,2,1,7,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,8,1072,Seller,93.0,98,,,,Manual,Expired
BBLimS,2,1,8,1063,Buyer,133.0,90,,,,Manual,Expired
BBLimS,2,1,12,1070,Seller,88.0,93,93.0,1067.0,12.0,Manual,Accepted
BBLimS,2,1,12,1067,Buyer,123.0,98,93.0,1070.0,12.0,Manual,Replaced
BBLimS,2,1,14,1071,Buyer,113.0,105,95.0,1064.0,14.0,Manual,Replaced
BBLimS,2,1,21,1061,Buyer,138.0,119,,,,Manual,Expired
BBLimS,2,1,23,1063,Buyer,133.0,95,,,,Manual,Expired
BBLimS,2,1,25,1073,Buyer,108.0,85,,,,Manual,Expired
BBLimS,2,1,26,1066,Seller,78.0,200,,,,Manual,Replaced
BBLimS,2,1,33,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,33,1062,Seller,68.0,100,100.0,1063.0,40.0,Manual,Accepted
BBLimS,2,1,38,1076,Seller,,50,50.0,1061.0,38.0,Manual,Accepted
BBLimS,2,1,38,1072,Seller,93.0,100,,,,Manual,Expired
BBLimS,2,1,38,1061,Buyer,138.0,115,50.0,1076.0,38.0,Manual,Replaced
BBLimS,2,1,40,1063,Buyer,133.0,100,100.0,1062.0,40.0,Manual,Replaced
BBLimS,2,1,45,1068,Seller,83.0,95,,,,Manual,Expired
BBLimS,2,1,51,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,54,1072,Seller,93.0,110,,,,Manual,Expired
BBLimS,2,1,69,1072,Seller,93.0,150,,,,Manual,Expired
BBLimS,2,1,74,1073,Buyer,108.0,95,,,,Manual,Expired
BBLimS,2,1,78,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,84,1074,Seller,98.0,155,,,,Manual,Expired
BBLimS,2,1,88,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,1,97,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,98,1073,Buyer,108.0,100,,,,Manual,Expired
BBLimS,2,1,100,1074,Seller,98.0,125,,,,Manual,Expired
BBLimS,2,1,108,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,1,113,1066,Seller,78.0,200,,,,Manual,Expired
BBLimS,2,1,113,1073,Buyer,108.0,103,,,,Manual,Expired
BBLimS,2,1,115,1074,Seller,98.0,112,,,,Manual,Expired
BBLimS,2,2,6,1061,Buyer,138.0,51,,,,Manual,Expired
BBLimS,2,2,6,1074,Seller,98.0,160,,,,Manual,Expired
BBLimS,2,2,7,1065,Buyer,128.0,50,,,,Manual,Expired
BBLimS,2,2,8,1067,Buyer,123.0,10,,,,Manual,Expired
BBLimS,2,2,8,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,2,11,1071,Buyer,113.0,102,102.0,1070.0,13.0,Manual,Accepted
BBLimS,2,2,12,1076,Seller,,200,,,,Manual,Replaced
BBLimS,2,2,13,1070,Seller,88.0,95,102.0,1071.0,13.0,Manual,Replaced
BBLimS,2,2,14,1078,Seller,,75,75.0,1073.0,15.0,Manual,Accepted
BBLimS,2,2,15,1064,Seller,73.0,98,,,,Manual,Expired
BBLimS,2,2,15,1073,Buyer,108.0,90,75.0,1078.0,15.0,Manual,Replaced
BBLimS,2,2,16,1063,Buyer,133.0,90,90.0,1066.0,20.0,Manual,Accepted
BBLimS,2,2,20,1076,Seller,,180,,,,Manual,Replaced
BBLimS,2,2,20,1066,Seller,78.0,80,90.0,1063.0,20.0,Manual,Replaced
BBLimS,2,2,24,1074,Seller,98.0,135,,,,Manual,Expired
BBLimS,2,2,24,1061,Buyer,138.0,56,,,,Manual,Expired
BBLimS,2,2,25,1065,Buyer,128.0,60,,,,Manual,Expired
BBLimS,2,2,25,1062,Seller,68.0,200,,,,Manual,Expired
BBLimS,2,2,28,1076,Seller,,150,,,,Manual,Expired
BBLimS,2,2,29,1067,Buyer,123.0,35,,,,Manual,Expired
BBLimS,2,2,35,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,2,35,1068,Seller,83.0,94,,,,Manual,Expired
BBLimS,2,2,38,1064,Seller,73.0,92,92.0,1065.0,41.0,Manual,Accepted
BBLimS,2,2,40,1076,Seller,,100,,,,Manual,Expired
BBLimS,2,2,41,1065,Buyer,128.0,100,92.0,1064.0,41.0,Manual,Replaced
BBLimS,2,2,42,1074,Seller,98.0,112,,,,Manual,Expired
BBLimS,2,2,47,1067,Buyer,123.0,55,,,,Manual,Expired
BBLimS,2,2,50,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,2,51,1061,Buyer,138.0,57,,,,Manual,Expired
BBLimS,2,2,56,1076,Seller,,75,75.0,1067.0,62.0,Manual,Accepted
BBLimS,2,2,58,1062,Seller,68.0,100,,,,Manual,Expired
BBLimS,2,2,62,1067,Buyer,123.0,80,75.0,1076.0,62.0,Manual,Replaced
BBLimS,2,2,64,1074,Seller,98.0,105,,,,Manual,Expired
BBLimS,2,2,72,1061,Buyer,138.0,76,,,,Manual,Expired
BBLimS,2,2,80,1074,Seller,98.0,101,,,,Manual,Expired
BBLimS,2,2,83,1061,Buyer,138.0,80,,,,Manual,Expired
BBLimS,2,2,94,1061,Buyer,138.0,89,,,,Manual,Replaced
BBLimS,2,2,95,1074,Seller,98.0,99,99.0,1061.0,98.0,Manual,Accepted
BBLimS,2,2,97,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,2,98,1061,Buyer,138.0,115,99.0,1074.0,98.0,Manual,Replaced
BBLimS,2,3,8,1063,Buyer,133.0,80,,,,Manual,Expired
BBLimS,2,3,9,1076,Seller,,150,,,,Manual,Expired
BBLimS,2,3,9,1065,Buyer,128.0,64,,,,Manual,Expired
BBLimS,2,3,9,1078,Seller,,200,,,,Manual,Expired
BBLimS,2,3,10,1070,Seller,88.0,95,95.0,1061.0,10.0,Manual,Accepted
BBLimS,2,3,10,1061,Buyer,138.0,101,95.0,1070.0,10.0,Manual,Replaced
BBLimS,2,3,10,1062,Seller,68.0,100,,,,Manual,Expired
BBLimS,2,3,10,1074,Seller,98.0,141,,,,Manual,Expired
BBLimS,2,3,14,1071,Buyer,113.0,99,99.0,1064.0,15.0,Manual,Accepted
BBLimS,2,3,14,1067,Buyer,123.0,40,,,,Manual,Expired
BBLimS,2,3,15,1064,Seller,73.0,92,99.0,1071.0,15.0,Manual,Replaced
BBLimS,2,3,15,1066,Seller,78.0,150,,,,Manual,Replaced
BBLimS,2,3,21,1066,Seller,78.0,120,,,,Manual,Replaced
BBLimS,2,3,24,1063,Buyer,133.0,80,,,,Manual,Expired
BBLimS,2,3,29,1076,Seller,,125,,,,Manual,Expired
BBLimS,2,3,29,1074,Seller,98.0,129,,,,Manual,Expired
BBLimS,2,3,30,1062,Seller,68.0,99,,,,Manual,Expired
BBLimS,2,3,30,1078,Seller,,180,,,,Manual,Expired
BBLimS,2,3,30,1067,Buyer,123.0,62,,,,Manual,Expired
BBLimS,2,3,30,1066,Seller,78.0,127,,,,Manual,Replaced
BBLimS,2,3,30,1065,Buyer,128.0,95,,,,Manual,Expired
BBLimS,2,3,32,1072,Seller,93.0,200,,,,Manual,Expired
BBLimS,2,3,36,1066,Seller,78.0,130,,,,Manual,Replaced
BBLimS,2,3,39,1063,Buyer,133.0,85,,,,Manual,Expired
BBLimS,2,3,40,1078,Seller,,100,,,,Manual,Expired
BBLimS,2,3,43,1066,Seller,78.0,110,,,,Manual,Expired
